City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
381,ourossogui,88,SN,1542074928,32,15.61,-13.32,81.09,10.76
382,zelenoborsk,68,RU,1542074928,83,61.47,64.05,23.89,7.74
383,vila do maio,40,CV,1542070800,73,15.13,-23.22,73.4,17.22
384,tamworth,36,AU,1542072600,18,-31.09,150.93,82.4,3.36
385,berlevag,92,NO,1542074930,100,70.86,29.09,37.35,10.98
386,green river,1,US,1542074040,58,41.53,-109.47,17.96,10.29
387,vila franca do campo,75,PT,1542072600,82,37.72,-25.43,66.2,13.87
388,livingston,90,US,1542072720,93,32.58,-88.19,53.96,8.05
389,porbandar,0,IN,1542074932,92,21.64,69.61,75.87,4.16
390,lagos,56,NG,1542074777,93,6.46,3.39,80.14,6.62
391,atasu,76,KZ,1542074933,82,48.68,71.64,3.01,9.75
392,jiaozuo,8,CN,1542074933,58,35.21,113.25,56.25,3.38
393,saldanha,0,PT,1542074934,92,41.42,-6.55,37.57,4.61
394,goya,100,AR,1542074934,97,-29.14,-59.27,73.03,4.94
395,pontiac,90,US,1542073020,78,42.64,-83.29,39.02,6.93
396,lumby,90,CA,1542070800,86,50.25,-118.97,33.8,2.24
397,den helder,75,NL,1542073440,93,52.96,4.76,53.6,13.87
398,bon air,90,US,1542074160,95,37.52,-77.56,48.2,3.36
399,cuencame,0,MX,1542074936,81,24.87,-103.7,43.92,4.94
400,maiduguri,0,NG,1542074936,46,11.84,13.15,64.89,5.73
401,the valley,20,AI,1542070800,88,18.22,-63.06,78.8,11.41
402,turukhansk,12,RU,1542074937,27,65.8,87.96,-18.95,3.27
403,los llanos de aridane,56,ES,1542072600,68,28.66,-17.92,66.2,14.99
404,kandrian,36,PG,1542074937,68,-6.21,149.55,85.54,7.18
405,fairbanks,90,US,1542070680,84,64.84,-147.72,26.96,4.94
406,quesnel,1,CA,1542070800,74,52.98,-122.49,35.6,5.82
407,kloulklubed,75,PW,1542070200,74,7.04,134.26,86.0,8.05
408,marsh harbour,32,BS,1542074898,100,26.54,-77.06,80.41,18.03
409,phangnga,20,TH,1542072600,78,8.45,98.53,80.6,2.24
410,galle,90,US,1542074160,75,29.74,-97.91,42.98,23.29
411,la grande,1,US,1542073980,51,45.32,-118.09,35.96,4.7
412,bandeirantes,92,BR,1542074940,63,-23.11,-50.37,79.02,14.79
413,pindushi,88,RU,1542074941,87,62.92,34.58,33.12,14.67
414,babstovo,0,RU,1542074941,84,48.12,132.48,35.41,7.07
415,tafresh,92,IR,1542074941,100,34.69,50.01,40.18,2.71
416,mount isa,48,AU,1542072600,30,-20.73,139.49,95.0,14.99
417,christiana,0,ZA,1542074942,51,-27.91,25.16,61.47,5.17
418,westport,92,IE,1542074667,93,53.8,-9.52,48.46,13.89
419,fukue,75,JP,1542074400,55,35.03,136.69,64.4,12.75
420,alekseyevsk,0,RU,1542074943,69,57.84,108.35,-1.99,3.94
421,xai-xai,0,MZ,1542074944,100,-25.04,33.64,68.04,10.42
422,steinbach,90,CA,1542070800,72,49.53,-96.69,12.2,9.17
423,san cristobal,75,EC,1542070800,93,-0.39,-78.55,53.6,3.36
424,porto novo,0,BR,1542070800,83,-23.68,-45.44,69.8,4.7
425,povenets,88,RU,1542074947,87,62.85,34.83,33.12,14.67
426,tonekabon,90,IR,1542070800,93,36.82,50.88,55.4,1.92
427,shahdol,0,IN,1542074947,65,23.3,81.36,70.69,4.27
428,virginia beach,90,US,1542074160,96,36.85,-75.98,60.08,9.17
429,wajir,92,KE,1542074948,98,1.75,40.07,71.55,5.17
430,hovd,40,NO,1542070200,100,63.83,10.7,46.4,9.17
431,wanaka,0,NZ,1542074949,46,-44.7,169.14,62.59,2.37
432,ornskoldsvik,12,SE,1542072000,100,63.29,18.72,44.6,2.24
433,carballo,0,ES,1542072600,100,43.21,-8.69,41.0,5.82
434,balikpapan,20,ID,1542072600,83,-1.24,116.86,84.2,5.82
435,portland,1,US,1542073980,57,45.52,-122.67,46.04,4.7
436,slave lake,40,CA,1542070800,92,55.28,-114.77,24.8,2.24
437,alberton,100,ZA,1542070800,52,-26.25,28.13,64.4,5.82
438,aqtobe,0,KZ,1542072600,84,50.28,57.21,8.6,6.71
439,riyadh,40,SA,1542074400,82,24.63,46.72,66.2,6.93
440,gillette,20,US,1542073980,52,44.29,-105.5,26.06,6.93
441,hongjiang,92,CN,1542074952,100,27.21,109.83,52.65,3.27
442,zaragoza,90,ES,1542072600,93,41.65,-0.88,53.6,4.7
443,cairns,20,AU,1542072600,38,-16.92,145.77,87.8,20.8
444,kargasok,88,RU,1542074954,86,59.06,80.87,20.74,5.84
445,yining,80,CN,1542074954,81,29.04,114.56,57.64,2.71
446,tiznit,36,MA,1542074954,100,29.7,-9.73,54.76,1.92
447,praia,44,BR,1542074955,94,-20.25,-43.81,63.0,4.16
448,lar,0,IR,1542070800,87,27.66,54.32,55.4,2.04
449,lavrentiya,8,RU,1542074955,100,65.58,-170.99,29.29,38.61
450,port lincoln,0,AU,1542074956,83,-34.72,135.86,65.47,11.32
451,itarema,8,BR,1542074956,88,-2.92,-39.92,77.98,11.43
452,anchorage,90,US,1542072060,100,61.22,-149.89,46.94,10.2
453,sao sebastiao,0,BR,1542074957,63,-3.15,-58.36,83.2,6.4
454,nadym,80,RU,1542074957,82,65.53,72.51,24.12,12.55
455,tommot,76,RU,1542074958,72,58.97,126.27,7.42,3.49
456,barcelos,0,PT,1542072600,100,41.53,-8.62,44.6,1.92
457,port keats,0,AU,1542074958,71,-14.25,129.55,93.42,9.75
458,vyshneve,0,UA,1542074400,85,50.39,30.37,26.6,6.71
459,jaffna,12,LK,1542074959,97,9.67,80.01,83.52,12.21
460,iisalmi,90,FI,1542072000,100,63.56,27.19,37.4,16.11
461,isangel,100,VU,1542074961,100,-19.55,169.27,70.15,29.44
462,emerald,0,AU,1542074961,34,-23.53,148.16,87.79,10.76
463,la ronge,90,CA,1542070800,78,55.1,-105.3,14.0,6.93
464,kardla,90,EE,1542070200,93,58.44,26.57,39.2,9.17
465,curanilahue,8,CL,1542074962,94,-37.48,-73.35,47.47,2.93
466,progreso,90,UY,1542070800,88,-34.68,-56.22,71.6,2.24
467,anadyr,20,RU,1542072600,83,64.73,177.51,-7.61,6.71
468,beba,20,CU,1542070200,78,22.44,-79.73,77.0,6.93
469,mpika,0,ZM,1542074963,43,-11.84,31.4,58.36,9.98
470,kiunga,0,PG,1542074964,44,-6.12,141.3,94.63,2.26
471,cristobal obregon,40,MX,1542073500,83,16.35,-93.53,75.2,4.7
472,upington,0,ZA,1542070800,22,-28.46,21.24,75.2,3.36
473,ginda,92,IN,1542074965,66,30.69,78.49,44.55,2.04
474,roma,44,IT,1542072000,93,41.89,12.48,57.2,2.24
475,halstenbek,75,DE,1542072000,87,53.63,9.85,50.0,4.7
476,gardendale,90,US,1542073980,58,32.03,-102.33,34.88,12.75
477,watertown,1,US,1542073980,79,44.9,-97.12,14.18,3.6
478,lutkun,80,RU,1542074967,100,41.48,47.69,31.18,0.25
479,bom jardim,92,BR,1542074968,93,-7.8,-35.59,71.59,3.71
480,luancheng,0,CN,1542074400,70,37.88,114.65,46.4,2.24
481,matabungkay,32,PH,1542074968,100,13.95,120.62,82.57,9.64
482,presidencia roque saenz pena,68,AR,1542074969,99,-26.79,-60.44,72.99,3.49
483,coquimbo,0,CL,1542070800,82,-29.95,-71.34,59.0,6.93
484,yenagoa,56,NG,1542074969,94,4.92,6.26,75.19,3.71
485,ballina,80,IE,1542074970,94,54.11,-9.15,47.07,12.77
486,hami,92,CN,1542074970,90,42.84,93.51,30.55,4.72
487,talakan,0,RU,1542074971,79,50.29,130.28,30.28,3.71
488,sambava,80,MG,1542074971,100,-14.27,50.17,75.73,15.46
489,nishihara,90,JP,1542074400,77,35.74,139.53,62.6,5.82
490,krasnoshchekovo,88,RU,1542074868,74,51.67,82.73,7.92,16.35
491,ternate,75,PH,1542074400,62,14.29,120.72,87.8,6.93
492,swellendam,56,ZA,1542070800,82,-34.02,20.44,60.8,4.7
493,zhigansk,12,RU,1542074973,57,66.77,123.37,-5.54,3.94
494,pisco,0,PE,1542070800,82,-13.71,-76.2,66.2,14.99
495,kindu,44,CD,1542074974,98,-2.95,25.92,70.65,1.59
496,san rafael,88,AR,1542074975,82,-34.61,-68.33,49.32,3.15
497,orahovac,75,XK,1542074400,86,42.4,20.65,30.2,2.37
498,manokwari,56,ID,1542074975,100,-0.87,134.08,80.37,5.95
499,suntar,24,RU,1542074976,54,62.16,117.65,-4.51,4.27
500,saint anthony,1,US,1542070560,32,43.97,-111.68,30.02,2.71
501,yerofey pavlovich,80,RU,1542074977,77,53.97,121.97,17.86,3.38
502,kud,100,IN,1542074977,78,33.08,75.29,51.34,2.15
503,dudinka,0,RU,1542074810,33,69.41,86.18,-22.24,11.65
504,jacksonville,90,US,1542072900,95,30.33,-81.66,73.94,4.7
505,puerto escondido,20,MX,1542069600,70,15.86,-97.07,84.2,6.93
506,bhadrachalam,0,IN,1542074979,64,17.67,80.89,75.46,4.72
507,touros,92,BR,1542074979,91,-5.2,-35.46,78.34,11.77
508,hanzhong,88,CN,1542074979,98,33.08,107.03,46.75,3.04
509,zhanaozen,8,KZ,1542074980,34,43.35,52.85,23.67,16.24
510,catubig,12,PH,1542074980,92,12.41,125.06,84.19,15.01
511,edendale,0,ZA,1542074981,93,-29.65,30.31,57.1,1.7
512,atbasar,80,KZ,1542074982,80,51.81,68.36,12.28,9.19
513,iranduba,0,BR,1542070800,70,-3.28,-60.19,86.0,3.36
514,antalaha,88,MG,1542074982,100,-14.9,50.28,73.62,10.87
515,petatlan,40,MX,1542073380,83,17.52,-101.27,80.6,2.24
516,picos,56,BR,1542074983,29,-7.08,-41.47,87.97,9.64
517,lufilufi,75,WS,1542070800,83,-13.87,-171.6,82.4,11.41
518,broken hill,92,AU,1542074984,50,-31.97,141.45,76.99,9.64
519,solntsevo,0,RU,1542074984,77,53.34,40.13,9.85,7.18
520,pitkyaranta,92,RU,1542074984,97,61.57,31.48,38.52,18.03
521,merauke,8,ID,1542074985,59,-8.49,140.4,93.73,13.67
522,arlit,36,NE,1542074985,30,18.74,7.39,58.36,3.71
523,teya,20,MX,1542073560,69,21.05,-89.07,82.4,8.05
524,ondjiva,20,AO,1542074986,16,-17.07,15.73,75.15,15.01
525,kichera,20,RU,1542074986,100,55.93,110.1,1.66,4.72
